year,age,sex,marital,partyid,hompop,babies,preteen,teens,adults,unrelat
2006,48.0,Male,Married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
2006,32.0,Female,Never married,Other,2.0,0.0,1.0,0.0,1.0,0.0
2006,79.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,29.0,Male,Married,Republican,4.0,2.0,0.0,0.0,2.0,0.0
2006,36.0,Male,Married,Democrat,3.0,0.0,1.0,0.0,2.0,0.0
2006,29.0,Female,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
2006,43.0,Female,Married,Other,5.0,1.0,1.0,0.0,3.0,0.0
2006,42.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,30.0,Female,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
2006,48.0,Male,Married,Democrat,5.0,2.0,0.0,0.0,3.0,0.0
2006,52.0,Female,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
2006,48.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,60.0,Male,Married,Other,3.0,0.0,1.0,0.0,2.0,0.0
2006,41.0,Male,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
2006,30.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,39.0,Male,Married,Democrat,5.0,2.0,1.0,0.0,2.0,0.0
2006,58.0,Male,Married,Other,4.0,0.0,2.0,0.0,2.0,0.0
2006,40.0,Female,Married,Republican,4.0,1.0,1.0,0.0,2.0,0.0
2006,30.0,Female,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
2006,42.0,Female,Divorced,Democrat,2.0,0.0,1.0,0.0,1.0,0.0
2006,40.0,Female,Married,Republican,5.0,0.0,3.0,0.0,2.0,0.0
2006,44.0,Male,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
2006,52.0,Female,Married,Other,4.0,0.0,0.0,0.0,4.0,0.0
2006,19.0,Female,Never married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
2006,52.0,Male,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,52.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,41.0,Female,Divorced,Democrat,3.0,0.0,0.0,2.0,1.0,0.0
2006,37.0,Male,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,47.0,Female,Married,Other,4.0,0.0,2.0,0.0,2.0,0.0
2006,42.0,Female,Married,Other,3.0,0.0,0.0,1.0,2.0,0.0
2006,33.0,Female,Divorced,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,32.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,62.0,Male,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
2006,49.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,44.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,56.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,52.0,Female,Married,Republican,4.0,0.0,0.0,0.0,4.0,0.0
2006,45.0,Male,Married,Republican,5.0,0.0,2.0,1.0,2.0,0.0
2006,39.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,74.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,59.0,Female,Divorced,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
2006,49.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,26.0,Female,Never married,Other,3.0,0.0,2.0,0.0,1.0,0.0
2006,24.0,Male,Married,Republican,6.0,4.0,0.0,0.0,2.0,0.0
2006,39.0,Female,Separated,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
2006,29.0,Female,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
2006,53.0,Male,Married,Other,4.0,0.0,0.0,0.0,4.0,2.0
2006,38.0,Male,Married,Republican,5.0,2.0,1.0,0.0,2.0,0.0
2006,77.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,39.0,Female,Married,Republican,5.0,3.0,0.0,0.0,2.0,0.0
2006,28.0,Male,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
2006,82.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,34.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,20.0,Male,Never married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
2006,29.0,Female,Married,Other,7.0,2.0,3.0,0.0,2.0,0.0
2006,39.0,Male,Married,Other,6.0,1.0,1.0,2.0,2.0,0.0
2006,28.0,Female,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
2006,54.0,Male,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
2006,70.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,55.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,37.0,Male,Never married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
2006,51.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,20.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
2006,63.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,37.0,Female,Never married,Other,5.0,2.0,0.0,0.0,3.0,0.0
2006,44.0,Female,Married,Other,3.0,0.0,1.0,0.0,2.0,0.0
2006,46.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,22.0,Female,Separated,Other,5.0,1.0,1.0,1.0,2.0,0.0
2006,28.0,Female,Never married,Democrat,2.0,0.0,1.0,0.0,1.0,0.0
2006,36.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,49.0,Female,Married,Republican,5.0,0.0,2.0,1.0,2.0,0.0
2006,62.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,41.0,Female,Divorced,Other,3.0,2.0,0.0,0.0,1.0,0.0
2006,58.0,Male,Married,Other,3.0,0.0,0.0,1.0,2.0,0.0
2006,20.0,Male,Never married,Republican,7.0,2.0,1.0,1.0,3.0,0.0
2006,62.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,64.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,43.0,Female,Never married,Republican,3.0,0.0,1.0,0.0,2.0,0.0
2006,44.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,20.0,Female,Never married,Other,4.0,0.0,1.0,1.0,2.0,0.0
2006,32.0,Female,Never married,Other,6.0,0.0,2.0,2.0,2.0,0.0
2006,24.0,Female,Never married,Other,3.0,0.0,0.0,0.0,3.0,3.0
2006,66.0,Female,Never married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
2006,35.0,Female,Married,Democrat,4.0,2.0,0.0,0.0,2.0,0.0
2006,47.0,Male,Married,Other,4.0,0.0,0.0,0.0,4.0,0.0
2006,25.0,Male,Never married,Democrat,4.0,0.0,0.0,0.0,4.0,3.0
2006,32.0,Male,Separated,Republican,3.0,0.0,0.0,0.0,3.0,2.0
2006,37.0,Female,Never married,Other,6.0,0.0,2.0,1.0,3.0,0.0
2006,24.0,Female,Never married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,44.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,66.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,42.0,Female,Married,Other,5.0,0.0,1.0,2.0,2.0,0.0
2006,50.0,Male,Married,Other,4.0,0.0,1.0,1.0,2.0,0.0
2006,76.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,68.0,Male,Married,Other,3.0,0.0,0.0,1.0,2.0,0.0
2006,69.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,69.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,86.0,Female,Widowed,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,57.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,45.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,61.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,47.0,Male,Married,Democrat,4.0,0.0,1.0,1.0,2.0,0.0
2006,37.0,Female,Married,Democrat,4.0,2.0,0.0,0.0,2.0,0.0
2006,36.0,Male,Married,Republican,4.0,1.0,1.0,0.0,2.0,0.0
2006,74.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,19.0,Male,Never married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
2006,55.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,74.0,Female,Married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
2006,43.0,Female,Married,Other,4.0,0.0,1.0,1.0,2.0,0.0
2006,24.0,Male,Never married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,59.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,21.0,Male,Never married,Other,5.0,0.0,0.0,1.0,4.0,0.0
2006,56.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,31.0,Female,Married,Republican,4.0,2.0,0.0,0.0,2.0,0.0
2006,51.0,Female,Married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
2006,42.0,Male,Married,Other,3.0,0.0,0.0,1.0,2.0,0.0
2006,34.0,Male,Married,Republican,4.0,1.0,0.0,0.0,3.0,0.0
2006,34.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
2006,25.0,Female,Never married,Democrat,3.0,0.0,0.0,0.0,3.0,2.0
2006,34.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,38.0,Male,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
2006,54.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,54.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,34.0,Female,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
2006,40.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,39.0,Male,Divorced,Republican,2.0,0.0,0.0,1.0,1.0,0.0
2006,44.0,Male,Married,Other,4.0,1.0,0.0,1.0,2.0,0.0
2006,34.0,Female,Married,Democrat,4.0,0.0,2.0,0.0,2.0,0.0
2006,18.0,Male,Never married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,52.0,Male,Married,Democrat,3.0,0.0,0.0,0.0,3.0,0.0
2006,40.0,Male,Married,Republican,3.0,0.0,0.0,1.0,2.0,0.0
2006,52.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,24.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,38.0,Female,Married,Republican,6.0,1.0,3.0,0.0,2.0,0.0
2006,30.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,23.0,Male,Never married,Democrat,6.0,0.0,0.0,0.0,6.0,1.0
2006,30.0,Female,Married,Republican,4.0,2.0,0.0,0.0,2.0,0.0
2006,48.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,36.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,37.0,Female,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
2006,47.0,Female,Divorced,Democrat,2.0,0.0,0.0,1.0,1.0,0.0
2006,28.0,Female,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
2006,55.0,Male,Married,Republican,4.0,0.0,0.0,1.0,3.0,0.0
2006,32.0,Female,Married,Other,5.0,3.0,0.0,0.0,2.0,0.0
2006,58.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,65.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,48.0,Male,Married,Other,5.0,0.0,0.0,1.0,4.0,0.0
2006,61.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,49.0,Male,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
2006,40.0,Male,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
2006,54.0,Male,Married,Democrat,4.0,0.0,0.0,1.0,3.0,0.0
2006,47.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,50.0,Female,Married,Democrat,5.0,0.0,1.0,0.0,4.0,0.0
2006,31.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
2006,51.0,Male,Divorced,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,23.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
2006,19.0,Female,Never married,Other,4.0,0.0,0.0,0.0,4.0,3.0
2006,60.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,44.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,46.0,Female,Separated,Other,4.0,0.0,2.0,1.0,1.0,0.0
2006,25.0,Female,Never married,Democrat,4.0,1.0,2.0,0.0,1.0,0.0
2006,22.0,Male,Never married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
2006,29.0,Female,Never married,Other,2.0,0.0,1.0,0.0,1.0,0.0
2006,61.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,39.0,Male,Never married,Other,4.0,0.0,2.0,0.0,2.0,1.0
2006,50.0,Female,Divorced,Other,2.0,0.0,0.0,1.0,1.0,0.0
2006,33.0,Female,Divorced,Republican,5.0,1.0,3.0,0.0,1.0,0.0
2006,37.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,49.0,Male,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
2006,32.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,59.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,57.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,57.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,61.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,83.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,59.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,65.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,80.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,22.0,Female,Never married,Other,4.0,0.0,0.0,1.0,3.0,0.0
2006,59.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,39.0,Female,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
2006,44.0,Female,Married,Republican,4.0,0.0,0.0,1.0,3.0,0.0
2006,78.0,Male,Widowed,Other,2.0,0.0,0.0,0.0,2.0,1.0
2006,52.0,Female,Married,Other,5.0,0.0,0.0,0.0,5.0,0.0
2006,77.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,75.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,41.0,Male,Never married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,61.0,Female,Separated,Democrat,4.0,1.0,0.0,0.0,3.0,0.0
2006,63.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,62.0,Male,Married,Republican,4.0,0.0,0.0,0.0,4.0,0.0
2006,52.0,Male,Divorced,Republican,2.0,0.0,0.0,0.0,2.0,1.0
2006,21.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,25.0,Male,Never married,Other,3.0,1.0,0.0,0.0,2.0,0.0
2006,40.0,Male,Divorced,Republican,3.0,0.0,0.0,0.0,3.0,1.0
2006,36.0,Female,Separated,Democrat,4.0,1.0,1.0,1.0,1.0,0.0
2006,47.0,Male,Divorced,Other,3.0,0.0,0.0,0.0,3.0,2.0
2006,50.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,42.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,39.0,Female,Separated,Democrat,5.0,2.0,1.0,0.0,2.0,0.0
2006,75.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,48.0,Female,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
2006,50.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,27.0,Male,Never married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
2006,44.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,41.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,31.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,35.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
2006,42.0,Male,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
2006,40.0,Male,Married,Democrat,3.0,0.0,1.0,0.0,2.0,0.0
2006,55.0,Female,Divorced,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,53.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,76.0,Male,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,50.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,56.0,Female,Widowed,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,38.0,Female,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
2006,67.0,Female,Separated,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
2006,42.0,Female,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
2006,42.0,Male,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
2006,40.0,Male,Married,Republican,4.0,0.0,2.0,0.0,2.0,0.0
2006,39.0,Male,Married,Other,5.0,3.0,0.0,0.0,2.0,0.0
2006,49.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,34.0,Male,Married,Republican,5.0,2.0,1.0,0.0,2.0,0.0
2006,53.0,Female,Married,Other,4.0,0.0,0.0,0.0,4.0,0.0
2006,22.0,Male,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,46.0,Male,Never married,Other,5.0,0.0,0.0,0.0,5.0,0.0
2006,86.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,39.0,Male,Married,Other,4.0,1.0,1.0,0.0,2.0,0.0
2006,62.0,Female,Widowed,Other,4.0,0.0,1.0,0.0,3.0,0.0
2006,85.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,51.0,Male,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,46.0,Female,Separated,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,48.0,Male,Married,Other,5.0,0.0,0.0,2.0,3.0,0.0
2006,22.0,Female,Never married,Other,4.0,0.0,0.0,0.0,4.0,3.0
2006,47.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,67.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,58.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,57.0,Female,Married,Other,4.0,0.0,0.0,1.0,3.0,0.0
2006,52.0,Male,Married,Other,5.0,0.0,0.0,1.0,4.0,0.0
2006,69.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,43.0,Male,Married,Republican,6.0,1.0,2.0,1.0,2.0,0.0
2006,63.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,66.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,43.0,Female,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
2006,48.0,Female,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
2006,73.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,23.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
2006,19.0,Male,Never married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,80.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,50.0,Male,Married,Republican,4.0,0.0,0.0,0.0,4.0,0.0
2006,56.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,37.0,Female,Divorced,Other,3.0,0.0,0.0,2.0,1.0,0.0
2006,27.0,Female,Never married,Republican,2.0,0.0,0.0,0.0,2.0,1.0
2006,32.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,1.0
2006,41.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,53.0,Female,Widowed,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,34.0,Female,Separated,Democrat,3.0,0.0,2.0,0.0,1.0,0.0
2006,29.0,Male,Married,Republican,4.0,1.0,1.0,0.0,2.0,0.0
2006,47.0,Male,Never married,Democrat,4.0,0.0,1.0,1.0,2.0,2.0
2006,46.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,63.0,Female,Divorced,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,28.0,Female,Married,Other,5.0,1.0,2.0,0.0,2.0,0.0
2006,45.0,Male,Separated,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
2006,48.0,Female,Divorced,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
2006,84.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,34.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,29.0,Male,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
2006,26.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,34.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
2006,20.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,63.0,Female,Divorced,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,43.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,29.0,Female,Married,Republican,4.0,1.0,1.0,0.0,2.0,0.0
2006,77.0,Male,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,26.0,Male,Never married,Other,3.0,0.0,0.0,0.0,3.0,2.0
2006,39.0,Male,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
2006,55.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,30.0,Male,Never married,Other,5.0,0.0,0.0,0.0,5.0,0.0
2006,49.0,Male,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,46.0,Female,Married,Republican,4.0,0.0,0.0,1.0,3.0,0.0
2006,27.0,Male,Never married,Other,2.0,0.0,0.0,0.0,2.0,1.0
2006,62.0,Female,Married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,34.0,Male,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
2006,54.0,Male,Divorced,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,23.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,21.0,Male,Never married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
2006,47.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,29.0,Female,Never married,Republican,2.0,0.0,1.0,0.0,1.0,0.0
2006,33.0,Female,Divorced,Other,3.0,2.0,0.0,0.0,1.0,0.0
2006,62.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,41.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,52.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,35.0,Male,Married,Republican,3.0,1.0,0.0,0.0,2.0,0.0
2006,47.0,Male,Married,Republican,5.0,0.0,0.0,3.0,2.0,0.0
2006,23.0,Male,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,51.0,Female,Married,Other,3.0,0.0,0.0,0.0,3.0,0.0
2006,34.0,Male,Married,Republican,4.0,2.0,0.0,0.0,2.0,0.0
2006,48.0,Female,Married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
2006,36.0,Male,Married,Democrat,4.0,2.0,0.0,0.0,2.0,0.0
2006,36.0,Male,Married,Republican,5.0,1.0,2.0,0.0,2.0,0.0
2006,73.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,40.0,Female,Married,Other,4.0,0.0,0.0,1.0,3.0,0.0
2006,85.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,20.0,Male,Never married,Other,4.0,1.0,0.0,0.0,3.0,1.0
2006,29.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,49.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,19.0,Male,Never married,Other,5.0,0.0,1.0,1.0,3.0,0.0
2006,24.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
2006,20.0,Female,Never married,Other,3.0,0.0,0.0,1.0,2.0,1.0
2006,30.0,Female,Married,Democrat,3.0,1.0,0.0,0.0,2.0,0.0
2006,28.0,Female,Married,Other,4.0,2.0,0.0,0.0,2.0,0.0
2006,38.0,Female,Married,Other,8.0,4.0,2.0,0.0,2.0,0.0
2006,51.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,41.0,Female,Never married,Republican,2.0,0.0,0.0,0.0,2.0,1.0
2006,70.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,35.0,Male,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
2006,58.0,Female,Married,Republican,3.0,0.0,0.0,0.0,3.0,0.0
2006,44.0,Female,Married,Other,3.0,1.0,0.0,0.0,2.0,0.0
2006,47.0,Female,Married,Other,3.0,0.0,0.0,1.0,2.0,0.0
2006,63.0,Female,Divorced,Democrat,2.0,0.0,0.0,0.0,2.0,1.0
2006,46.0,Male,Married,Republican,3.0,0.0,0.0,1.0,2.0,0.0
2006,65.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,43.0,Male,Married,Republican,4.0,0.0,1.0,1.0,2.0,0.0
2006,54.0,Female,Divorced,Other,3.0,0.0,0.0,2.0,1.0,0.0
2006,40.0,Female,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
2006,31.0,Female,Divorced,Other,5.0,1.0,1.0,1.0,2.0,0.0
2006,18.0,Male,Never married,Democrat,5.0,0.0,2.0,1.0,2.0,0.0
2006,48.0,Female,Never married,Democrat,2.0,0.0,0.0,0.0,2.0,0.0
2006,61.0,Male,Married,Democrat,3.0,0.0,0.0,1.0,2.0,0.0
2006,38.0,Female,Married,Republican,6.0,1.0,3.0,0.0,2.0,0.0
2006,62.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,72.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,87.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,76.0,Female,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,56.0,Female,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,71.0,Male,Married,Other,2.0,0.0,0.0,0.0,2.0,0.0
2006,55.0,Female,Married,Republican,3.0,0.0,0.0,1.0,2.0,0.0
2006,37.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,68.0,Male,Married,Republican,2.0,0.0,0.0,0.0,2.0,0.0
2006,62.0,Male,Married,Other,5.0,0.0,2.0,0.0,3.0,0.0
